sentence	label
#oldfriends#are#old#anymore http://t.co/ZAS59mWKBw	0
So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great :unamused_face: 	1
Today has been such a shitty day	0
The oh-so-classy [] @SamuelLJackson also belittled the #ALS #IceBucketChallenge in his disgusting little video.||#NotInMyWallet	1
I picked a great week to start a new show on Netflix.  #HellOnWheels	1
@UberFacts: Men with shaved heads are perceived as an inch taller and 13% stronger than men with hair. @KOJAK_M	0
#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no  #justinbeiber by grandtheftauto_five_troller http://t.co/KShHps7knq	0
That 2-hour sleep put me into hyper mode 	1
My stomach is a Wonderland for gas inducing bacteria. #blessed 	1
: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look	1
The downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job 	1
ruling party in power#central#state#misusing their power#PM speaking only in foreign parliment#pm to visit out side india during session	0
Pretty flipping cold outside there today I tell ya what	0
Why does sue give bonnie anxiety and stress pills 	1
suddenly w-wada  http://t.co/lwdLPpuDSj	1
Thanks to #TeamIpswich ED for making the news crew and I so welcome this morning, as they always do. #BlackFriday filming #ItWasQuiet 	1
It's okay, you know playing loud music during quiet hours is perfectly fine..  #somepplhavetostudy	1
@carnsoreboxer you'd really want to watch that!! #excessivecomsumption !	1
I take blazing hot showers so I can get used to burning in the pits of hell. #ifitsreal 	1
Whoops. Didn't know I had to live up to other people's expectations instead of mine. Let me just fix that.  #sorrynotsorry #soz	1
@Alan_Juventino I don't blame you bro, if i was married to @ClaudiaRomani I too would support Milan :smiling_face_with_smiling_eyes: http://t.co/8aTrR8ZEiE	0
I love putting up the Christmas tree with the fam:white_smiling_face:️:christmas_tree: #christmastree	0
@goodgary99 okay went to court the case got adjourned till January.. My backs been playing up so in some pain :weary_face: wbu? X	0
JLPT tomorrow. I am feeling vaguely confident. But just vaguely.	0
So that went well 	1
If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|	1
@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience.  #sorrynotsorry	1
Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba 	1
"Video: By @sororitypups ""@dipmagazine #wifeyseries Drops Today, with #covermodels @erickaajanae and... http://t.co/ir1K325lOz"	0
@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7	0
Sessions!! #why  #scary #canary #sydney #australia by lavin56 http://t.co/RS4WSrpsMJ http://t.co/EWBWx6ZIn3	0
@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!	0
@bdstratton @csimps0n well aren't you the brightest bulb in the chandelier? 	1
Thechicago firehouse restaurant goes up in flames.  #chicago #fire #cfd #workingpress #cbs #wbbm... http://t.co/H7VwVUry8P	1
Today is awesome 	1
#New#color#new#beginning#new#goals#dont#giveup#never#life#should#be#easy @ skdar http://t.co/bzmXE0K98i	0
@wecameashailee: 10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY.  have fun bff!	1
There was a shooting in my old neighborhood where my family lives. Praying everyone is okay and stays safe :heavy_black_heart:️	0
Cannot wait to be home but gonna miss alot of people :thumbs_down_sign: ah roll on the new year :thumbs_up_sign: #sligowillbehithardagain	0
So glad i work mornings now 	1
So happy i havent gone to bed yet 	1
To be honest the tide was high at the beaches in #lagos and it got higher as the night crept up http://t.co/gkwKJvTrku	0
World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes  #copycatsays	1
Happy Monday!  Hate mondays.	1
can the next person who wants to educate me on any point please be very bloody educates before they speak to me, getting bored now	0
@carlyaquilino:  weird http://t.co/ApFZyGEtVr @gampnasty	0
Take me to church...,.	0
#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http://t.co/vO8qmlP1Gv	0
Towing company commuter car being towed.  http://t.co/O3NbsLQahp	1
"@DailyMirror Great job on reporting on a mentally unstable man and calling him ""drug crazed"" "	1
The @PuneLUG moderation queue is flushed once every one planet Miller hour! 	1
@SteveSGoddard Steve, Steve, Steve. That's Data. You'll never win any hearts and minds if you don't appeal for the poor polar bears 	1
I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them :astonished_face::pistol: 	1
All hell is breaking loose... Ahhhh everybody freak out 	1
I have #OTH playing in the back ground at work....ohhh #naughty :p but #FUN	0
Being able to think your self angry is such a nice gift to have...  #ItsACurse	1
@shaunrmcgregor yup it must be good to be ivy league Educated because it does alot of good 	1
So if three geeks can bring down the whole of Microsoft and Sony networks..my annual firewall subscription is worth every penny!||	1
@Johnny_Volk @ESPNNFL Hmmm, Next year we'll be saying, teams that moved from SD to LA.  	1
This week just keeps getting better and better 	1
I miss the days when all my close friends lived in the same city.	0
http://t.co/6mNkIirqSL #TeenAnalCasting #VIRGIN VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!	0
8ams are just so lovely. 	1
Mens Football clearly know how to have a good time.....  #archiesday #anychanceofasocial	1
@winelibrarian happy to be of some small service ;) @Case4Cleveland @brad4word	0
Happy New Year all my Twitter people. Hope you have a happy and successful 2015! Lots of love :face_throwing_a_kiss: #2015season #2014sucks	0
@94irwinjb I'm so persuasive lol 	1
Marvin Lewis clearly thinks very highly of Johnny Football  #norespect @amicsta	1
I love math, I'm so amped for my final like 7 hours from now. I hardly studied for it. #IBeenDoingIntegralsSinceThe5thGrade  :smiling_face_with_open_mouth_and_smiling_eyes::face_with_stuck-out_tongue_and_winking_eye::face_with_tears_of_joy::persevering_face::face_with_open_mouth_and_cold_sweat::tired_face::confounded_face:	1
Just a friendly reminder! #motto #advice #you #are  #defined #by #your #past http://t.co/Wmpp8Iy3gW	0
BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP  #MufflerMan http://t.co/eMUWoK00Tl	1
@McDonaldsUK how do I give feedback on some food I've just.  happy	0
@WiseManSi: Your opinions don't affect me. I'm going to keep living my life.	0
I hate babysitting when I'm sick because all I wanna do is sleep but I can't :pensive_face:	0
Sneezing when you have to pee #jusygirlythings 	1
Down or Not is down right now. That's  for ya http://t.co/f4WRhmHVLG	1
@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that 	1
I keep telling my friends I'm busy they need to stop blowing me up but they just can't stop  http://t.co/BH5IW1OEJM	1
marty posts FACTS with PROOF you? you make shit up @RBRNetwork1 @IndyEnigma @TheOldBreed1775 @jus1314tin	0
@johnsheehan10 @Matt_Brickman I mostly follow my lists, but I dip into the full feed randomly.	0
@XboxSupport hello, can you give me an guess when Xbox core services will be fixed?	0
So I heard a college dropout is offering a graduate from best College a jawdropping package! 	1
@KimiNozoGuy @Alison_prime @SportzPunz @IvyTwisted @shitpostman Probably folks like #FullMcIntosh who don't buy games.  #gamergate	1
"Song of the Day: ""The Lights and Buzz"" - Jack's Mannequin."	0
Really love when the @DASHBus  is over five minutes late on the cold days. Feels like Metro! 	1
Difficult And Happy in life should be enjoyed. Because Life Comes Just Once. So He Went. So He Will Not Be Back. || so ez	0
Don't you love when guys try to give you their number? Keyword TRIED.  #backupoff	1
 is too complex a word for him to understand @BigJdog916 @RBRNetwork1 @DywanWII	0
Library computer has frozen again #shocker 	1
@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!! 	1
"#notcies #eu Liverpool workers ""miscarriage of justice"" victims http://t.co/KKyxaCu18R"	0
"Love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me :flushed_face:   #SheNeverLeft"	1
"I have an ""attitude"" because you think you're hot shit at a buffet restuarant. #lifegoals  #sideworknazi"	1
Girls who can rock this thang~ #PrincipalSwag  http://t.co/5eCiip7D3j	1
@Sanisanko Sig-ni-fi-cant witter 	1
Thanks @ahtohg for connecting. Always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability	0
@Bungie @DestinyTheGame thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move! 	1
Just snap chatting my sister a few times.. #shelovesitwhenIsendthatmany  http://t.co/x1b1DppHFx	1
@MaggieWinter21 your last retweet though 	1
Oh god I just so happens that i love really LOVE slow internet #slowinternet 	1
@OpineJ There's no personal responsibility anymore. You can't expect anyone to think. 	1
People who lie to me really help with my trust issues  #twittereantaboutlife	1
Some #tblightning action along the boards at @amaliearena in #Tampa #fuji #x30 #boltssocial #bethethunder http://t.co/eX5dRuepkM	0
@GetsThruBuckner no shit..it's called 	0
Merry Christmas @Battlefield @leveluptime @dirtydeathdog @zachulon @covernode @YaraTwit @VisceralGames XD Thanks for making #BFHardline ^_^	0
What is the most important thing that you should do today? -- Breathe. http://t.co/Xp3nNJQMHW	0
Oh noes! The night train Berlin-Malmö runs only during summer! http://t.co/nJYk9hf6PQ & me who was planning a long comfortable train trip :(	0
Why is ISIS an acronym for words in English? 	1
@KimKardashian cropped her own child out of her picture. #motheroftheyear  http://t.co/fLEYWkFyZQ	1
Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar  http://t.co/gbK733wrZ3	1
@dawncflv @MRbelzer he's the detective!!! lol  #OrTypeCast	1
@EarthPix: Adorable little white tiger http://t.co/GmFru7GmiR	0
" #A #TERROR #ORGANIZATION .... #Hamas man killed, 3 injured in ""suspicious explosion"" in #Gaza http://t.co/lzNIhVqHFI #Israel"	0
Absolutely love being harassed by a group of twatty adolescents on a late night shop 	1
Come to jhb to play volleyball on a fake beach  #work http://t.co/yS6wkgvT5y	1
I got ready and then got to school and parked in less than 12 minutes! #miracle	0
#notcias #eu #europ How Santa Juncker can bring the gift of a healthier EU http://t.co/f6h25c4zsu	0
Oh this is back in #AdvancedWarfare XD|#JustCODThing http://t.co/qAP5SgoQnh	0
Bae had an energy drink and wants to stay up... but I'm so sleeeeeepy. #love #sleep	0
Ask Mystic Mona YOUR question! Psychic View, weekdays at 9am (PDT) 347-850-1494 http://t.co/JCowWkMNQH #BlogTalkRadio	0
Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX	0
Another one of our support vehicles modified for Iceland service. #Bigfoot #LANDROVER http://t.co/NRXO4gFG6E	0
@OuttaHerrrrreee well I face peyton today in my one league so I hope he only has 2 TD passes and they're both to D Thomas for me lol	0
Iiiiiiii have the best boyfriend everrrrrrrrr.	0
Has @CNN @donlemon shown up to speak with #ZemirBegic family yet?	0
Congratulations @adele_ferguson - so well deserved. I hope you enjoy the  of this notification from Twitter http://t.co/5lZDDDC1Hx	1
Follow> @idealmusicmgt and get your FREE DEMO of their industry buzzing app seen at http://t.co/5GKFlBKr40	0
Glad I'm up at 1am 	1
Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn	0
I love 14 hour shifts  :weary_face::weary_face::weary_face:	1
@TheStalwart @M_C_Klein @matt_levine @reihan @charlescwcooke and what about the blacks you guys they don't know what to do with money 	1
@JenniferAldredx yeah I did, because it didn't show the convo and stuff, was gonna text it you but NO :)	0
@erinava as long as it's for taste purposes, that works for me. Are there any meats you like?	0
On page 35 of 357 of Hogfather, by Terry Pratchett http://t.co/k1u72J9FgF	0
@bianconerifan @JuveFC1897 LoL its not that bad, budwieser is bad, its like drinking water from the tap...	0
Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) #ThatsABossBitchRightThere . . . !!	1
"Lawyer on train to other lawyer talking about ceiling ad- ""who would even read that? No one's going to notice that thing..."" "	1
Sailing-|×|#me #selfie #ootd  #cool  #cute #girl #tumblr #black #style #rock #punk #vsco... http://t.co/sDn3W9Kqvk	0
The power went out in Delano. #blackout in some parts.:white_smiling_face::party_popper: Still #HappyNewYear everyone. #besafe #goodnight	0
Comcast, greatest customer service on the planet  #comcastistheworst http://t.co/0fRUac4tBv	1
@LR_Lam you mean... it doesn't mean 'so much hate'..? .... oh..... orz	0
Wheres the rodgers in brigade 	1
also sick names 	1
Im aware that NYE celebrations are usually laiden with false expectations,I'll just be happy to close the door and kick 2014's arse thru it.	0
!! @DatWaveMagazine #2n1Edition @Marvelousuk @MAZIMONTANA @skinny49 http://t.co/oRT6ZYfGhx	0
Fun at @JRfm #Basics4Babies Day @langleyevents on Sunday: Ask Travis Lulay to get his face painted like Tony The Tiger  #worthashot	1
They don't even listen to ur order talk about great customer service :thumbs_down_sign:	1
it was  RT @bobthegreatooo @mikewickett how is that a spoiler alert?  Haven't so called 'experts' predicted him as being the winner?	0
Love that I can count on people. 	1
Why am I sick? *looks at other tweets* oh yeah sex...  #lame	1
I just earned the 'Land of the Free (Level 25)' badge on @untappd! http://t.co/m3QyB8Sr7w	0
The fans needs to be heard tho RT @cupcake78318778: @Sum4uckingMoney @jonso4tindo WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..	0
 in #Iowa. Anti-Union Governor #Branstad having inauguration & ball at #CommunityChoice Credit Union Center. A slap to #AFSCME #Homan	1
SAIC Design Directors on Trends and Advice to Students http://t.co/x176gUuhL0	0
internet got me like :weary_face: #stillalive  http://t.co/q7cK7aQnQZ	1
Had no sleep and have got school now  happy:pouting_face:	0
I love it when work tells me they don't need me to come in :information_desk_person::face_with_tears_of_joy::loudly_crying_face::loudly_crying_face::loudly_crying_face: 	1
@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great 	1
Walking to school is so awesome 	1
@Ben_Jones88 @SPianovich Wasn't that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory.	0
The excitement for #EVC14. |Follow @EVC_India, answer simple questions and win passes for the gig. |#GetEnchanted http://t.co/neaZKoIv7t	0
Carbon everywhere :) #carbon #hood  #sticker #strips #down #red #automotive #dope #cars... http://t.co/uNHBB7v1Fv	0
Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy... http://t.co/J3z63mwKHt	0
@NoelleMillis I typed it with a lisp too! Hahah	0
Selfish, narcissistic. Only the woman matters. Child doesn't matter. Father doesn't matter. No one else matters.|http://t.co/1olMSFOTd7	0
Just got the message I need to start working at another location. Brilliant!  now rushing towards second location. Oh god I hate Mondays	1
@outsilver87 @LasVegasCapper Ya, because if history has told us anything, it's that betting on sports is a GREAT way to make money! 	1
finally going to bed, definitely looking forward to waking up in 5 1/2 hours. :thumbs_up_sign: 	1
Just in case anyone was wondering, Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek	0
@_Kayy_T Be more narrow with that knife, you might just find the target to answer that. -Sarcastic.	0
@insidethehall @ryancorazza I keep seeing noon... Is it 1PM eastern or noon eastern? Need to plan my morning accordingly. Please advise.	0
Love that I still have kids that still wake up early on Christmas  #justkiddingIlovethem	1
"The word ""#Trust"" coming out of the mouths of #Holder or #Obama is just rich with  and #hypocrisy. #IRS #racebaiters"	1
"the ""2/3=75%"" is also in the top 10 LOL @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom"	0
@UberStaub oh my fingers stick together	0
I messed up today guys. I thought about work. D: #fail #itsabovemypaygradetocare #stillcare #lesigh	0
today is just starting out fabulous 	1
I love when folks call Brady a system QB but are THE BIGGEST Peyton Manning fans. .	1
"Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game.  #Redskins"	1
"@etownmiller at $8.25 per day those are definitely not Costco socks! I must say this "" funky sock"" movement is kinda cool."	0
Makes perfect sense to get mad about something that happen 4+ years ago. 	1
@timdobbsphoto Because we need an excuse to pop it open! My dream is McDonalds and Grand Cru. #ChampagneExcuses	0
@Pure_playa85 lol :grinning_face_with_smiling_eyes:.. Will let my kids know when they get up in the morning.. Thanks for the tip	0
OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. :smiling_face_with_heart-shaped_eyes::heavy_black_heart:️:information_desk_person: 	1
This is the weather i just love walking to work in  #worst #weatherbomb	1
Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  :unamused_face:	1
Guru's to newbies, everyone's getting in on this while they can. You need to see it RIGHT NOW http://t.co/Sen6bOk78i	0
How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy http://t.co/xzP6UjI8va	0
I love when my mornings start off like this. 	1
Throwing up on Christmas morning is my ideal way of spending it. 	1
@amyengineer @daverdfw you drive a ferrari, right? you being a beautiful clever woman?	0
@LiamFoxtrot He's been half paced all season, Henderson would be a bigger loss	0
I've definitely caught my sisters flu. Feeling a chesty cough brewing and it's the best start to the week. TGIM 	1
@lionhart32 @Dosta1 @BSButcher My,Nephew stopped a lot. His long hair. looks like a drug dealer. Never smoked anything Pills?not an aspirin.	0
just one of those nights :pensive_face:	0
Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.!:white_frowning_face:	1
Chasing my dog though the house  fun	0
There are two things that need to better. Drafting and the players work ethic. That's it.	0
Me when I think I can do a cartwheel!  http://t.co/pXuszu6upn	1
@loveeallyy I literally do not know	0
@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai  for Elrufai#he represents the masses#so it is our victory#	0
@Jemima_Khan @CliveSSmith if accurate, v sad indeed	0
@Navrooz and among 8 of #duleepSingh children,none had one! 	1
@businessinsider: T-Mobile's CEO thinks the Apple Watch is going to be huge http://t.co/i9nN1zTcGs <-- I do, too.	0
@AYJamal_ yara .. I'm a restless soul (you're well aware ) but I like my skin perspective as most comforting.. When any1 expects me to be	0
Stop living like a king, you're not one So using this in real life. #ExodusMovie	0
saturday class wee 	1
 #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD	0
@restlessduncan @SR_Duncan I accept him the way he is...	0
"amazing how many ""americans"" slag off capitalism , from the comfort of armchairs, sipping decaf,skinny, pumpkins spice lattes "	1
"showed mom this picture of me and @sopitlikeitshot & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals http://t.co/LTe1NGODMk"	0
Love the trust i get from people :ok_hand_sign: 	1
@haugenma my 7-year-old got it for me! I think Macy's http://t.co/JriDbimgYg	0
HELLO Sunday! BY THE WAY IT'S December 28, 2014 at 02:15PM! (just a random information)	0
@RevArun @c_of_e Money 4 Church|http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7	0
@kobebryant  don't you see the  for call teammates soft when you haven't been to practice in 2 weeks?  #overpaid.	1
I added a video to a @YouTube playlist http://t.co/QbcCGhdoIe Modere Beauty Box Review + Giveaway	0
@loic Does it imply you can get off facebook using crack or cocaine? .	1
Mirror mirror on the wall, when will I find happiness?	0
Happy holidays from me and my boy Carl #lrs #holiday #party :smirking_face::smiling_face_with_sunglasses::smiling_face_with_sunglasses::christmas_tree::christmas_tree: http://t.co/kzv9XGLWoz	0
Wow I love school  http://t.co/8Knui6m2nc	1
Good choice to stay up late, Lys.  #study #finalsweek #deathofme	1
Yay for my family leaving & going to Seneca & leaving me to fend for myself. 	1
"@heidimoore @DonnaAlward @jennabb I'm trying to decide if that cover says ""lonely widower' or not. "	1
@deWaardSara You can afford stocks? Teachers make SO MUCH money it's crazy! 	1
Your friends will bring you down because they fucked up what they had males & females  me fool !	0
@EZonelectronics @Vh1Supersonic |Yo boy! You guys are know to keep the party mood going. |#EzoneGoaDiaries. http://t.co/ovsi1cyLFr	0
@ChloeLaylaa the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better 	1
This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty 	1
It seems that Erdogan sends his best regards to the EU 	1
#Ukraine's #President to #meet #Russian, #French, #German #leaders, #rules #out #offensive. http://t.co/6NdWMkAliM via @reuters	0
How much more stupid can people get..? http://t.co/3ucNqeRUdS	0
A day where  ruled @twitter, I got followed by @Sarcasmia. Wht a  day!! Lollllll.	1
@mattnewton doesn't get more #indiefilm than #miboxzombie https://t.co/uu7zObVxdG :-)	0
@reubenzj Unfortunately not, hey. Daddy didn't think his daughter'd be into gaming or FIFA.  youraveragedaddysgirl	0
#Happy young chap  ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod	0
Nowadays you can be everything somebody ever wanted and still get played** mxm men  all	0
@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok	0
Woohoo admitting someone who literally needs nothing but med refills!  http://t.co/9zQCcc7q5a	0
One more reason not to shop at #Walmart. They make you feel you're not in America!  #shopping #Islam #tcot ~ http://t.co/tvOu9XoN4z	1
3 hours of sleep is sufficient to tackle this day.  #timezoneproblems	1
@BFBulletin if @tiggr_ exclude BF3 maps from the poll... I am going to RIOT!! I really want Seine Crossing back :loudly_crying_face: :loudly_crying_face:|I would pay for it!!	0
@GasBuddyGuy @GasBuddy so glad I bought a diesel car 2 years ago 	1
I hate plane rides but I wanna go to so many different countries 	1
YOU blame him for everything else @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @DrPenisWrinkle @kusun0	0
Totally been killing it with my assignments lately  #socollege	1
#FergusonRiotTips Remember, the only way ppl listen is if you burn down their stores||#Ferguson #VitoandVito #WAARMedia #tcot #ycot	1
#ready for doing #business today :smiling_face_with_open_mouth_and_smiling_eyes:  :see-no-evil_monkey: #tiredashell #coffeecoffeecoffee #morecoffee #... http://t.co/baKHHhFBA4 http://t.co/juZ8pLcNES	1
"@georgeely22 Because your ""sarcastic""?  "	1
@Braaanchy14: Love randomly waking up at 5:43 am  me everyday multiple times :unamused_face::unamused_face:	1
@LifeCheating doesn't lucky and fortunate mean the same thing?  	1
@joshtiffers this is my new fave thing on facebook  #sexpest http://t.co/OpIVUx5Qxh	1
Yups sarcasm and wine!  #winelover  :smiling_face_with_smiling_eyes::information_desk_person: http://t.co/ZKJ58DKjtE	0
Everyones full of ruddy xmas cheer here 	1
#indonesian#czech#mix#girl#with#my#boy#elvis#im#single by mcrodyn http://t.co/1bIJ6l9gdf	0
wow what great banter from @WillHart2014 	1
@crazyshikoh yes :thumbs_up_sign: the taste .. The slight aroma of the tea :smiling_face_with_heart-shaped_eyes:	0
Lady in red :heavy_black_heart:️:sparkles::kiss_mark::princess::dancer:|#ootd #im #the #mom  #the #godmother #lol #athenakairalyn #baptism #love... http://t.co/2RSoEHSV0B	0
It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark 	1
Lagopodous - Like a rabbit's foot!!|Not so easy to drop into conversation but you never know.	0
They are still trying to decide if it's terrorism?? OMG! #sydneysiege	0
Gareth's polar opposite is a chicken-loving vegetarian :face_with_tears_of_joy::hatching_chick:  #Bones @andjwest	1
@F1NTFC @FlamingGrillPub @ntfc @SaintsRugby What's the prices like?	0
@kradlum which would ALSO push rates up :) isn't this a fun game? 	1
What a joke. Thanks for the detailed response and communication with your customers.  @AskPlayStation @PlayStation	1
It's a good thing Obama opened up Cuba in his first term, and didn't wait until all his elections were over.|#cuba 	1
@the_angry_ranga @UberFacts For the masses. I love it.	0
Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock	0
#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. http://t.co/IYhgKBCoks via @reuters	0
@Arlo2121 ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.	0
Today is a fabulous day  #Work #Ugggh	1
#Net #neutrality: #Cisco, #Intel, #IBM #warn #FCC  #to #crack #down #on #ISPs: More than 60 #technology... http://t.co/qQJf62RZmz	0
Image via We Heart It https://t.co/jqsXRQt8Yd #boy #funny #girl #K #mad  #ok http://t.co/0tZwekjkvD	0
I like creepy guys that ask me random questions at swic 	1
Love it when you can see people have read you facebook private message but they just don't reply 	1
@TobiasHellquist wow, that is some fluent finnish 	1
Lol! I m enjoying it:two_women_holding_hands: #Talks #Crazyness #SheNeverLeft  sleepy!! :white_smiling_face:	0
And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ	0
Hanging out with my niece all day :face_with_tears_of_joy::face_with_stuck-out_tongue_and_winking_eye: jokes	0
@KissStephanie @TeaPartyCat but they did uncover the hidden arsenals of WMD in iraq as a result of the (torture) enhanced interrogation 	1
@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.	0
Stop being the fan. And be the person blowing minds. 	1
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you? 	1
I was really happy to hear that all of the NBC hockey talking heads pointed out Ovechkin's strong Corsi & +4 status this season. 	1
Final projects ugh |Keeping me from being productive.| #butnotreally	1
I'm officially on Twitter!### sure what to do after all these pound signs?!?!	0
Torbay #Dementia #Action #Alliance: '#Living With Dementia,  #Dying From It' - Peter JS Ashley	0
@InstinctFitness that's 4 steps. But I can dig it.	0
"When someone on a conference call talks about ""housekeeping items"". Grrr."	0
A maths tutorial is exactly what I need right now  #lol #struggle #uni	1
Here comes the universe. #TMLtalk #Leafs	0
@tomstrock39: Pick it up one more time for the homie in the back that's stickin right with us thanks for answering my DM #realmvp 	1
@vwigan sorry, missed off my  tag from the end of my tweet	0
@hayl1169 was just about to say that :face_with_tears_of_joy:	0
Abraham was actually from modern day Iraq (Ur of the Chaldea) @TimOwensby @ILOVEBLACKMEN01	0
I often worry that wealth doesn't  have enough influence in society, so pleased to see this being addressed  http://t.co/2U3PerpZQz	1
#OrionLaunch go, no-go, go, no-go. I'm getting dizzy... Imagine if there was a crew in there - how stressful would this be?!	0
@Tbose_BestT   People who are drinking and driving  now please	0
2 and half hour walk #Proud	0
Reading about Barack Obama in the Barack #Obama plaza #moneygall oh the  http://t.co/sQCIETUrpR	1
IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday. 	1
i dont think it would matter, metric or english, he doesnt understand math @Chillytimbo @brownbearmike1	0
@ADavies_10: @arnie_4 great seing u mate, thanks for the cheap shot :winking_face: safe trip back :clinking_beer_mugs::clinking_beer_mugs:||Dry train why we lost :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: 	1
Next day makeup just looks so hawt :kiss_mark: 	1
@AstroDWJust I was only clarifying for my LEGION of other followers.  #NotForTheIntellectuals #DrHandsomeDennis	1
"#nowplaying EaricPatten presents ""DJ Earic Patten's Elektrik Metro House Vibes Mix Sessions on Club ..."" at http://t.co/DUSMZ0kts4"	0
Dad and step mom bitching at each other, now it's Christmas :smiling_face_with_smiling_eyes::christmas_tree::face_with_look_of_triumph:  #ugh	1
Close to white folks, I am forced to witness firsthand their willful ignorance about the impact of race and racism.-Bell Hooks #Ferguson	0
@Taaa_lia @Merrinaised sorry I forgot LMAO	0
102° fever. That's fun. 	1
Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! 	1
This is great... 	1
not speaking he do not like comedy, it was spoken jokingly  of his assassination that is  funny guys and gals... (2/2)	0
It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.	0
@HIM_88: AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising	0
Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. 	1
We'll that was a great way to start off my morning :grinning_face: 	1
Here's the final episode of #minecraft #hardcore survival... We die while trying to get a sustainable food source 	1
@bmw937 stoked...	1
Time to look at my Golden Girls all nite:grinning_face_with_smiling_eyes:#love this show	0
@nelsonicolee funny 	1
