sentence	label
I guess my cat also lost 3 pounds when she went to the vet after I've been feeding her a few times a day.||#Eating|#food| |#WorkingOut	0
Let's just hope Nene isn't too hurt. Day to day instead of week to week, please. #praying #basketballgods	0
@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7	0
Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers...  :see-no-evil_monkey:	1
Please dont fuck with me when I first wake up a morning person!	0
@UoCDisSupp @DuchenneNow @ActionDuchenne @Duchenne_Heroes I'm off to visit great-nephew very ill, only 20  fair	0
I messed up today guys. I thought about work. D: #fail #itsabovemypaygradetocare #stillcare #lesigh	0
So glad y'all can be awesome now.. 	1
People in this school seem to amaze me.. 	1
Coffee and Fiber One. It's worth getting up for. 	1
Getting my midterm back was such a great start to my day  #badday	1
Yay its fucking Monday life is so perfect and magical I love everything 	1
Can't believe it's been nearly 11months since my mum passed away :grimacing_face: miss her so much more and more everyday :purple_heart::two_hearts:	0
It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.	0
@MailOnline @Abdullah_Azfal can't even bring myself to read this #rip	0
Heaven knows I'm miserable now ... #TheSmiths #girl #old #ohwow #InstaSize  #a #goodmood #weirdpose http://t.co/2t8G2YsUZU	0
Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood  @_erikarose http://t.co/YmThYUCcjd	1
@SamanthaaaBabby then I completely suck as a sub! Haha!  going!!	0
I literally have plans every night my entire vacation.	0
Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks...  #shiftworkerlife	1
Too late, thrown the #PS4 out of the window last night cus i couldn't play  http://t.co/L86S0O47Aq	3
@Zoopla brilliant news for potential young buyers! 	1
Two hour drive this morning with the instructor.  Oh yes..  #scaredshitless #yikes	1
It was a greaaaat night! :white_smiling_face:️:grinning_face_with_smiling_eyes:	0
@GodIsAliveNRock @ao_LangsHughes The Greatest Unsolved Mystery = God!	0
"@LouisFarrakhan How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar"	1
@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts 	3
I have so much to do before tomorrow so I think maybe I'll take a nap?	0
I love putting Flobeam mechs back together.||	1
@MagicManRAW @YankeesWFAN you don't know a damned thing about baseball, do you?	0
@adooley3544 is so funny rn:smiling_face_with_open_mouth_and_cold_sweat: 	1
@andreamarchant @tortugarouge I don't think I've ever seen Love Actually all the way through. I tried once last year. I don't remember it.	0
Congratulations @adele_ferguson - so well deserved. I hope you enjoy the  of this notification from Twitter http://t.co/5lZDDDC1Hx	1
I was being considerate about this issue N didn't care what I did. But now I'm taking my position back and I don't give a damn wht u think.	0
Galliani already jumping into the changing room, likely discovered what Seedorf told him all along ... same thing Pippo is saying now 	2
I'll do it tomorrow is a dangerous way to live	0
Is it ironic for a @selenagomez song to come on my #ipod after a @justinbieber song?!  #SelenaGomez #JustinBeiber	2
love, love, love how the left side of my face is swollen.  :pouting_face::loudly_crying_face:	1
They bombarded out country  #immigration @BBCr4today	3
"And all I wanna do is blast music and get ready for my trip but my ""second"" roommate is sleeping and I suffer from being considerate "	2
"O_o ummm...so, like?? ||RT""@Redskins: From our family to yours, have a safe and #HappyThanksgiving http://t.co/LUeMYFptnh"""	0
@NYPDnews y'all are doing a great job at keeping people safe 	1
What an amazing start to the weekend!  #ohgoditsfridayagain	1
SAIC Design Directors on Trends and Advice to Students http://t.co/x176gUuhL0	0
Confucius Motivational Quotes FREE ANDROID APP http://t.co/qJlC67VgbW	0
Oh how I love fainting randomly  	1
@Dodgers Gonna miss @TheRealMattKemp, @FlashGJr, @HanleyRamirez and others, but at least we got Howie Kendrick...  #NotStoked #WTF	1
@thegameawards Is Naughty Dog going to be there? #TGA	0
@KyleCGShore a kiss on the cheek next time is enough :)	0
They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I... http://t.co/f9lY8Mx9cX	0
@richardjuan malay mo. its his real name haha. but still nice joke about na richard two. bagong bago  hahahhaah JK	1
@rbr07 @TonyBarretTimes indeed two people from the opposite political divide not slinging insults. What is twitter coming to 	0
Air Passenger Duty for under 12s to be abolished. AT LAST! Something to help the homeless and impoverished! #AutumnStatement 	1
Human brains disappear every day. Some of them have never even appeared.. ||http://t.co/Fb0Aq5Frqs||#brain #humanbrain 	3
Pulis is available. Will guarantee we stay up 	1
Have successfully avoided everything from season 4 - which I've not seen and there's an S5 one, in my timeline.  Thanks Indy! 	1
Can't fck with you hoe an I'm sorry :open_hands_sign: :face_with_tears_of_joy:	1
Me: So yall forced me to call in to keep my price the same? BH: *silence* Me: *where is google fiber* #ilovebrighthouse 	1
Let your humility guard your pride ... Vanity shouldn't be allowed to be with such a delicate thing.	0
@hoplitnet The fact that Whites are prone to universal thinking is actually racial in and of itself. 	2
@leannrimes yep, the family of #EricGarner is feeling really joyful right now...  #BlackLivesMatter #ShutItDown	1
"My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|:face_with_tears_of_joy: @rannimarti @Hartswormx3"	0
Today is awesome! 	1
@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in?  #psndown	3
Oh how I love listening to Fox News in the background while opening presents. 	1
That's nice. 	1
@KmbSmile @MyLittleBloggie when did you get so cynical, Karna!?!?	0
Selfish, narcissistic. Only the woman matters. Child doesn't matter. Father doesn't matter. No one else matters.|http://t.co/1olMSFOTd7	0
#what#matters#to#me#is#gym#holidays#work#the#hell#out http://t.co/HBofXwvQPe	0
@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. 	3
Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans... http://t.co/JFPPE1PMsP	0
Nice weekend off but back at work tonight. Over the fucking moon 	1
@iwritethings23 Email me when you need a friend...always here to chat, I've been there many many times so right with you xx	0
@Deggisfox that's totally obscure... 	1
Always forget how good the F.E.A.R is by Ian Brown :headphone: #singingoutloud #TUNE	0
Christmas shopping take 2, the weekends attempt was a waste of time so lets try again #CantWait 	1
Watching #Bones &cradled my leg when I saw @andjwest in episode about chicken #tasteslikechicken #termite #TheWalkingDead @WalkingDead_AMC	0
@Parlett316 he's played 5 minutes, 0-4 from field, a steal and 2 fouls. that's it. that's all he's done.	0
@TayCif love you so much taylor :sparkles::person_bowing_deeply:	0
They are still trying to decide if it's terrorism?? OMG! #sydneysiege	0
If you gon' judge people who drink and blaze FOH Go choke on some foreskin	0
It's beginning to look a lot like Christmas! #timetodecorate #tistheseason http://t.co/3Mh7cRrZN0	0
i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning ... http://t.co/cGCD326NWF	3
My dove wrapper told me to be mischievous, so if anything happens, that's my extenuating, external attribution to blame  #psych	3
Look! It's a white Christmas after all!  #MinnesotaProblems http://t.co/fFGDuJxgBj	3
The secret of #change is to focus all your energy, not on fighting the old, but on building the new. ~Source Unknown|#Quotes|#QvAW	0
How to know when he really loves you. #tmi #imsorry #chickfila http://t.co/ghhfbkyW5V	0
Bday lily painting for @laryssam27 :purple_heart: http://t.co/IAzvrBec91	0
sorry for being female, I didn't mean to interrupt your perfect little man-world. :unamused_face: 	1
"@kaist455 Oh, come on. Give her a chance with her trust worthy SNS warriors and her followers in that ""Uber-Right wing"" portal. "	1
of course the day that it's a monsoon outside i have classes on and off from 10 AM to 8 PM #ilovelife 	1
Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http://t.co/iHDeyYYlsi	0
@nessatuia woww thanks for that helps alot  hahaha saddd :face_with_tears_of_joy:	1
And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays  #AlwaysWorking	1
@bophiesurch SHE SHOWED YOU! 	1
Sweet United Nations video. Just in time for Christmas. #imagine #NoReligion  http://t.co/fej2v3OUBR	1
Late night snuggles with my boy :purple_heart::two_hearts:	0
Im aware that NYE celebrations are usually laiden with false expectations,I'll just be happy to close the door and kick 2014's arse thru it.	0
Buffalo sports media is smarter than all of us. Where else can you get the quality insight offered by Harrington and Busgaglia. 	1
 It's a comforting thought:every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms	1
Writing an article on mood enhancing foods. Telling people what to eat to be happy 	2
@BavarianShady no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-P	0
@HeyAmie @brad4word I have no idea why Brad would be in the doghouse...	0
@amandakaschube Like I need to be reminded of BP Cup competition dates! 	3
@ChristianCalls1 @serr8d @ShawnSt51128037 that wasn't a choke hold the officer was trying to keep #EricGarner from falling forward. 	3
Walking to school is so awesome 	1
@RandBall gotta hand it to them, really. :clapping_hands_sign::clapping_hands_sign::clapping_hands_sign:	0
Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon	0
The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny  http://t.co/vZanL412f0	1
There's millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.||	3
#Germany -- #ECB's #Weidmann #says #German #2015 #growth #may #be #better #than #expected. http://t.co/gxFSC1mQy5 via @reuters	0
I'm really talkative at night but no one is up to talk 	2
somebody wake me up early tomorrow ive been facing weird aches in my back since early december .,. and why do u think that relates madaka	0
The world is such a smiley place. :flushed_face: 	1
I bet I'm the first to use that one 	3
A year ago this would be just a writing on a t-shirt  anymore all thanks to @SFSLacrosse @wwpinc #MerryXmas http://t.co/5cpSuJFkmX	0
@ntsikimazwai should just relate to her water first AMEN	0
Oh the  @LabourEoin .@David_Cameron You would not need to take to twitter to peddle piffle	2
Our physics exam was quite fun...  #Prelim	1
Why can't heroes be happy in DC Comics? I mean even their great flagship romance ( ) is a Fauxmance and will bring about destruction	1
Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs. http://t.co/X7Tu7JJtCT	0
http://t.co/N1eVKeTMZ0 celebs takes drastic measures to look good...  #whoops #CelebrityLeakedPhotos http://t.co/5vGRHXrSa3	2
Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again	0
I love when I write a tweet wrong. :smiling_face_with_smiling_eyes: 	1
it's beginning to look a lot like Christmas :christmas_tree::father_christmas: #office #tinsel #christmassy #happy  #long #now... http://t.co/VXcVFCKdjY	0
@ShahbazSZM but talking rubbish about system on twitter can't change anything \n   \n Action speaks louder than words	0
I love my mom 	1
So Ally McCoist hands his notice in and gets a pay rise,he really has Rangers best interests at heart	1
Ahhh 7 a.m bedtimes, how I've missed you  #examproblems	1
Christmas shopping on 2hrs sleep is going to be fun!!!!! 	1
2AM on Christmas Day, and we're heating up Pizza and Breadsticks. #theboysarebackintown http://t.co/4PNPfk28LZ	0
..and another https://t.co/AevyOcREbG|#thanksalot  #freelesson #english #esl #tesl @openlanguage	1
When u callin I'm tappin lol  sorry	1
"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down "	3
@dep_fm I think that was the joke. 	1
@BIGJOEONTHEGO #ThingsBetterThanTitansJags napalm hotwings #bigjoefavorite  love the show #keep it real	3
Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
@MyzzCryz anytime! Cash is acceptable every where. And can be used toward whatever they want/need.	0
@b_shantel right! Clearly the po-po has been playing too much Call of Duty	0
On page 169 of 251 of Harry Potter and the Chamber of Secrets, by J.K. Rowling http://t.co/y5UJWrGZAM	0
Soooo deep  #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube http://t.co/kEcp9We6yA	1
@GazTheGooner84 oh right do you know John Parker the pisshead @ParkzTheDon	0
: World's most villainous climate criminal, Australia, attempts to heavy other nations at Lima http://t.co/m3DO7rgLRg #auspol	2
This is what we called OTAK LETAK KAT LUTUT.|#melayu | http://t.co/wPCuJxXhtk	0
"@adambelz @lee_osp @Vruno whenever I write anything with the word ""immigration"" in it, I'm happy if there's back-and-forth."	0
Responsibility = the ability to respond|To control yourself and be in charge of your life	0
I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?	0
#yes they're all are our brothers/sisters when you speak that way you are  Our Father In Heaven child either	0
that way people get to understand disabilities and not stare at us funny wen we out and about#IDPwD#disability	0
Sitting around listening to sad music really helps the depression. 	1
"#Daesh,#Taliban all need to become part of 'The religion of ""PIECES""|My heart goes out to all the of the victims of #PeshawarAttack"	0
#Arizona #Court #Of #Appeals #Decides  #To #Retry #Milke: Thursday the Arizona Court of Appeals ordered a lower... http://t.co/FfXzPEAEtM	0
@discodavejohn @Matt_Brickman i'll take the physical challenge!	0
@CBCToronto: Toronto man finds woman with ex-girlfriend's name for free trip around the world I should have changed my name!!!!!	0
Planned on an early night last night.. Oh yaa course that happened..  #gotinterupted	1
Thank you Aidyn and Adele for getting me sick. 	1
Rain and sleet hun? Yeah I totally want to get dress and go to work. Sounds like  fun  #iwannagobacktobed	1
Can't wait for the #facup 3rd draw 	1
About once a yr I get a little nutty and reach for the orange marmalade. #livingontheedge  http://t.co/sF9o6OWE1v	1
RTed that because yeah that totally makes sense 	1
#notcias #eu #europ How Santa Juncker can bring the gift of a healthier EU http://t.co/f6h25c4zsu	0
Today has been a blast	0
Affiliate Marketing blog post on the way but in the meantime some tips from the experts: http://t.co/cvfgpgHzEb #howitworks #marketingnewbie	0
@ErrolNazareth @TheDangelo How can you even keep up with all this great music?!	0
@z_o_m_b_ii_e see http://t.co/OXybfwwWb6||#1000ADAY |#FOLLOWME |#FOLLOWNGAIN |#TEAMTOFOLLOW|#TEAMFOLLOWBACK ||RETWEET & GAIN FOLLOWERS.	0
@MCF72 Duly noted ;p ;p ;p	0
"@TMZ he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to ""beat"" his ""hard feeling"" emotions into submission. "	2
People are loving this Funk. Let's keep the Tweet going on. http://t.co/4miR8pQG5J	0
Off to brave Tesco. Humungous shopping list, hail outside #ohbliss 	1
The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch	2
Oh and it's a positively balmy 7c 	1
#Canned #Food #Lot  #Of #Space #InteriorDecor Please RT: http://t.co/teeFi8QVbY http://t.co/Qy1jZ5jwZ3	0
Today has been such a shitty day	0
but the USA HIPPA laws prohibit the Psychiatrist from releasing that info @serpentina66 @MetroNewsCanada	0
@sirmlivesey :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... , I hasten to add *very* unlitigiously!	3
@F1NTFC @FlamingGrillPub @ntfc @SaintsRugby What's the prices like?	0
Huge for @TomPelissero RT @FallonTonight Congrats to today's #12DaysOfChristmasSweatersContest winner @sarapelissero! http://t.co/HI0ja9f5NQ	0
@Nettaaaaaaaa @deray yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately. Elitism at its finest.	0
Second major nosebleed of the day has halted my training efforts. Nares, this means war.	0
"@AndLeoHud You're on my ""People Who Antagonize Me"" list. http://t.co/MpNrw3Dq1s via @99u "	0
Patrick Kielty hosting Radio 2's Comedy Awards... 	2
@YodelOnline where's me boots happy	0
Save Manage & Make Money - Join for $99 make $600 #Discounts #Vacations and more http://t.co/6mTjJ6i7Nf	0
@richdiced yup, more is definitely MORE! #fosho #merrycuteness	0
Officer #Jenny is  a single www.MonsterMMORPG. com #entity. cestas follow @MonsterMMORPG #dancing	0
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you? 	1
@JoeandEvan @7BOOMERESIASON @cc660 @BoomerandCarton the Jets have pick 6 in the 2015 draft the irony blows my mind!  #NFLDraft	2
I feel she didn't love me :/ :( :( #im  #ok	0
I like creepy guys that ask me random questions at swic 	1
@Kennyade92 @RC1023FM there are more lawful ways the lawmakers whould av gone about gaining entrance not by breaking the law  kind of	2
"@DEvanAltman Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal?"	0
Dayum, I really got the house to myself while my brother still has school all week :smiling_face_with_sunglasses:	0
It scares me when I think about what things will be like a year from now! #2015	0
thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila	0
Just ordered 10 new pairs of underwear from Victoria Secret :smiling_face_with_heart-shaped_eyes: #yay	0
I can see it in your eyes.. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is  #dead :purple_heart:... http://t.co/FCepZG7UUr	0
Oh how I love that my ass is too big to fit into my jeans anymore.  #bigbootybitches	1
At last I can quit work and enjoy life lol  http://t.co/UdmxqLfviB	1
"Wow.. #shocker  RT @TheAtlantic: Dick Cheney on CIA torture: ""I'd do it again in a minute"" http://t.co/CppRItMqZJ http://t.co/nS7ZnAq2Ec"	1
@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic. 	1
@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family 	2
You guys seriously need to try this game https://t.co/wyUHZBcRWj #BananaBonanza	0
Thechicago firehouse restaurant goes up in flames.  #chicago #fire #cfd #workingpress #cbs #wbbm... http://t.co/H7VwVUry8P	2
Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4	0
"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO"	0
Oh this is back in #AdvancedWarfare XD|#JustCODThing http://t.co/qAP5SgoQnh	0
Velvet And Rhinestones Babydoll|Size:Medium and Large|Comes with softly padded under wired shelf cups,... http://t.co/LSPWyoHrT6	0
I guess we're getting timed on who we can spend time with.	0
 RT @RumoursImADiva: RumourIsImADad's accent...	0
@DefendWallSt @michellemalkin The more liberal the city, the more class and intelligence it exudes.  	1
What a pleasant way for Minneapolis' most prestigious publication to describe its female audience.  http://t.co/5Gxuq6WDJk	1
#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC	0
@dedpool1979 there wasn't room for  #LoveYouBro	0
@carlytyler @greateranglia let's face it, at the mo there's delays on any day ending in a y! #valueformoneynot 	1
We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru	0
In Scotland ( the little country that's attached to the north of England) :flag_for_United_Kingdom::snowflake:️	0
@benmaller public hammering the Steelers all week. Juicy.	0
@talkhoops Pierce had 34. What's wrong with 36?	0
What an eventful weekend 	1
Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus 	0
Don't #text and #drive either. http://t.co/OXybfwwWb6 http://t.co/fgOCRS5kre http://t.co/fBpsjk6yyk	0
@cozmando He'd be a perfect fit... or Beachy/Medlen.	0
Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva 	0
What I learned today??? You can choose to live a fearless life. #iam #fearfree  #fearfull	0
Really looked forward to waking up this early for finals...... 	1
When someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty..	2
 RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff	1
I love waking up at 4am everyday and then running 5 miles.. favorite part of the Army :) 	1
World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes  #copycatsays	2
Loving life. 	1
@TheOtherRosie  I'm really big supporter of #lawenforcement. Like Sheriff Clarke said, it's all theatrics. #Ferguson @foxandfriends	1
what a good time to start voting again  #BestNewArtist Fifth Harmony	1
 EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS	0
@JustMyron Lol I hope that's a good kinda crazy	0
@Ike58Reese I know, but in the big spot (the only time I've watched him) he choked! Haha! Must mean he sucks, right? 	1
Well here comes another 6+ page paper. #ilovecollege 	1
@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough	0
@TaylorLynn0022 |Ew you really did it?	0
@greenacre11 get ready for another one on Saturday 	1
Like @TheOnion? Visit http://t.co/HJRCAwTQ6x for  articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum #ATL	0
@HEELTeacher and what will that achieve? Seriously?To be fired.all the guys who had the balls to call them out are gone..	0
#Terror on high Seas ...|Fishing boat, allegedly from #Pakistan, blows up at sea ...... http://t.co/V6G1zx2s4f	0
@RWwatchMA Deutsch is a misogynistic toad; how shocking he's a bigot too  .... #HandsUpDontShoot	1
@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.	0
happy birthday to my boo @James_on00 :heavy_black_heart:️:party_popper: love you, have a great day!:face_with_tears_of_joy::smiling_cat_face_with_heart-shaped_eyes: http://t.co/kvY9eSiOCd	0
Thanks bus. Thanks for telling me where I am. So helpful.  	1
On the other hand condolences to @mrsmkhitaryan and @AramushaHime for the draw....	0
I can't waitlove#this#is#love#and#you#cAn#tell#me#how#much#this#is#gonna#last#beth#rip#twd#forever#bae... http://t.co/HGOILGoFoS	0
Yesterday #PeshawarAttack was a top tag and today the only thing twitter nation seems to be concerned about is #PTIKeptPakFirst 	2
Day 39&40  3 #Novel Train. #comfortzone #christmastree #nextlevel #buzzkillington #familyguy... http://t.co/A2Lo1POYbN via @weebly	0
Happy Monday all!  #pbloggers #mbloggers	1
Are they allowed to be touching each other's kneecaps like that?? #questionable #NOA #onuchapel 	3
But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK	0
Someone I work w doesn't let his kids believe in Santa because he's mythical  & at odds w Church dogma. I REALLY want 2 explain  2 him	2
Last day of school it was so much fun but not much people came. what a shocker 	1
Oh the  - a gas hauling semi with FLAMMABLE signs all over it - and the driver is smoking. #truestory #I10 #Texas2015	2
Produce all kinds of Creative Designs #hypebeast| http://t.co/FFr9n5OwyW http://t.co/BuXfJWZ4WC	0
I have to say... I'm really excited about Brendan Fraser's birthday tomorrow. #BrendanFraserBirthdayBash	0
@Mike_Ashley_Out @towlawrian @nufcfans I guess this is where he lost a couple of million to Lambias, is it?   #LudicrousStory	3
there are things we are made to go through  to harm us but to given us a lesson to teach to someone weaker	0
"Welcome to metro RT @BallardHSSports: ""Thanks to Seattle Prep for finally removing their starters up 34 with 3:30 left. """	1
Days when you just want everyone to leave you alone  #in #a #good #mood #noHunting	0
We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids	2
It's been a great week for dictators.  Congrats North Korea and Cuba. 	1
None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum http://t.co/ituc6zpusB	0
Still up at 4 , work at 11 is gonna be prime 	1
Glad to know my friends are supportive 	1
@GetsThruBuckner no shit..it's called 	0
It's not even 9 and I've already called the cops twice.. Damn I love my job :unamused_face: 	1
I love spending five hours a night doing homework! Please assign more teachers! 	1
@LipsbyCarla @IAmSteveHarvey I won't be pledging anytime soon...why are these GROWN women competing..AKA vs DELTA...crabs in a barrel..SAD	0
I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly 	3
@Bungie @DestinyTheGame thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move! 	1
And it's freezing, yay!  http://t.co/McQJBgNY1E	1
Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... http://t.co/g0IXxNJE6g	0
Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed!  #beforeCoffee http://t.co/Cm1UldR6d5	1
": When some archers fight with ""supple"" bows the way hoplites fight with stiff spears. #Archer=#Hoplite #Bow=#Spear"	2
@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay 	1
@RichardCarter Thanks, that'll help loads 	1
I come up with some ridiculous scenarios in my head :thought_balloon:	0
Count Pushkin to End this fvckin night smh	0
@falchions i wanna do mine but im a pussy 	2
Hungry and hungover  #a  #good #day	0
Well my mornings going very nicely:smiling_face_with_smiling_eyes: 	1
"Where you our #ShamiWitness now?  |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege"""	3
Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo 	2
"@AJtedded: Aaaaaand to read ""Big Sleep"" because can't get any sleep...  http://t.co/BzEhrjZEKS"	2
@K_TR69 @tracieeeeee @KDunham4Prez too much of that herb. New trend of potheads contributing to society maybe? Darn that 	1
"Yo I got ten squad members in Khajo Chris said as he tears up...|""You ain't a gang member..."" Kevin responded |#thuglife "	1
 is just #one of the many services I offer to #people who ask #stupid questions.	0
Today is a fabulous day  #Work #Ugggh	1
Double standards are always a fun thing 	1
never expected you would LIE as much as you do back when i first encountered you @RBRNetwork1 @BrianBullinger @goteamslots	0
Yeah nice hair babes  :face_with_tears_of_joy::face_with_tears_of_joy: http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX	1
@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.	0
The @PuneLUG moderation queue is flushed once every one planet Miller hour! 	3
I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD	0
Merry Christmas @Battlefield @leveluptime @dirtydeathdog @zachulon @covernode @YaraTwit @VisceralGames XD Thanks for making #BFHardline ^_^	0
I literally get to pamper myself all day tomorrow and get cray with Julia and Raven in the Bay. #whatmorecouldaguyaskfor	0
@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted 	1
Yay time to clean....  so tired	1
Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject... http://t.co/Wg8DSZD06G	1
If BJPee hv balls ,do dare to lift ristrictions 2mro ahead of Modi's #Kashmir visit,Kashmiris wl show u how much thy love #Modi.|	1
A tiring selfiee!!but yet looks #freshh :P Aftr long work!!! I love unii  http://t.co/zX7sqmztxe	1
Here comes the universe. #TMLtalk #Leafs	0
@goodgary99 okay went to court the case got adjourned till January.. My backs been playing up so in some pain :weary_face: wbu? X	0
#oldfriends#are#old#anymore http://t.co/ZAS59mWKBw	0
@Neilby70 @ParkzTheDon :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes: He would get floored in one poke :see-no-evil_monkey::white_smiling_face:️:white_smiling_face:️:ok_hand_sign:	0
Thanks @garrynewman for taking down http://t.co/Putii8Waue <3 We all love you for this <3 	1
Family time is nice and all, but I'm ready to be back at work on this fine morning. 	1
If his Twitter account is any sign, then this book looks to be a must read  id rather read twilight http://t.co/HZDJZcEaOD	1
I liked a @YouTube video http://t.co/Jzuvo7lsxW NEW Chocolate Bar Palette Review | Semi Sweet vs. Original	0
finally going to bed, definitely looking forward to waking up in 5 1/2 hours. :thumbs_up_sign: 	1
Write hundred tweets on Kejriwal every day and then go on to declare that he is irrelevant when it comes to Indian politics! 	2
@maiwaby You are freer in Bethlehem than you would be anywhere in rest of the Arab world!   much	2
 acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?	0
@TheoCorleone @david_maclellan Shit! I better shut my stupid girly mouth because im so concerned about what men might think of me. 	1
@stillfallin_ great Christmas. 	1
@greateranglia really well done. Another short formation, so I get to stand for the 3rd day in a row from Kel to LLS 7:18. Thanks 	1
@Funny_Truth: Substitute For Chicken Nuggets http://t.co/jeja9wJYKu uhm no thanks	0
#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets http://t.co/abMSD156Cl	0
@RabbiJason @JewishNewsDet By definition placing money on the outcome of anything is gambling! Choosing to deny this is self delusion	0
