sentence	label
@tomwookieford agreed. It's a very cool place. And I just love the rocks.	0
Save Manage & Make Money - Join for $99 make $600 #Discounts #Vacations and more http://t.co/6mTjJ6i7Nf	0
@Nettaaaaaaaa @deray yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately. Elitism at its finest.	0
@sethedel @FisolaNYDN Until he becomes the most loved athlete in his new city.	0
replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k	0
Now gonna enjoy this day with my babies!!:victory_hand:️	0
I have to say that Misty with Johnny Mathis is one of my favourites http://t.co/hBQIl5KmQe	0
Each snooze button is more tempting than the last :sleeping_face::squared_sos:	0
#notcies #eu EU backs 328 top early-career researchers with 485 million http://t.co/eFS2Y1Pssc	0
To all u #deadbeatdads ur not worth a hair on our #kids heads.. Tough being a #singlemom but at least my #beautiful #daughter is loved by Me	0
Lady in red :heavy_black_heart:️:sparkles::kiss_mark::princess::dancer:|#ootd #im #the #mom  #the #godmother #lol #athenakairalyn #baptism #love... http://t.co/2RSoEHSV0B	0
#ECB #pondering #how #best #to #act,  #whether ...: ECB pondering how best to act, not whether ... Reuters – 19... http://t.co/ve282x8yGy	0
"My whole life is just ""oh ok""."	0
This time change is crazy. Everyones all up here like woohoo its 11am lets live life! & I'm like it is 5am & I have not slept at all yet.	0
Check Out this YouTube channel: https://t.co/4t87VM36Y5	0
All I can say is I'm lucky.	0
@TroyRenck Why? He has draft pick compensation tied to his name and is only six months younger.	0
@CallOfDutyAW_ @MrProWestie @GameSproutYT BF4 SP is shit, while the MP was broken for 11 months so...	0
Gotta baps that hoe thou	0
Alright y'all, back to binge watching Legend of Korra like a muthafukn gangster.	0
#sorry  #sorry I always do this... #cant #help #it #im #an #asshole #like #that http://t.co/Zp4JIBpSbj	0
@MrMindMiracle One of those obvious when you see it but oh so clever ideas!! Glad you approved!	0
Sessions!! #why  #scary #canary #sydney #australia by lavin56 http://t.co/RS4WSrpsMJ http://t.co/EWBWx6ZIn3	0
Greek salad and I are lovers. That is all.	0
IS IT FRIDAY? *heavy sigh* Nooo. It Is totally Wednesday~! What a MESS. Wait 2 more days.	0
People are loving this Funk. Let's keep the Tweet going on. http://t.co/4miR8pQG5J	0
It's 8:46 and I'm ready for bed.	0
Photo: Abstract Tribal Bubble Jumpsuit Size: s-xl Cost:$39.99 http://t.co/cj8njWXwNu	0
@nacholeber @SageRosenfels18 zero place for that. when the karma train finds Raiola, I hope it has a full head of steam	0
#phillhughes #63  #out we will miss u always respect for u http://t.co/1bJQAKjyxl	0
Body Language for Confidence - the easiest thing you can do to make a difference: http://t.co/Jv92osRVuO via> @DrGaryWood	0
@georgenickss happy birthday young one, have a gooden lad!x	0
im in some place where the word 'job' means stealing	0
Just gave Imperfecto a 3.5/5 rating on @Zomato http://t.co/ZASH9jjB4x	0
Read at http://t.co/HbeAb2hklW the news '#Middle #East #updates #/ #Assad: #US-led #airstrikes  #serious #or #efficient'	0
"says women & blacks are a different ""species"" @Dolphin__Man @RBRNetwork1 @HarryThetech76 @TimOwensby @TheOldBreed1775"	0
@HaadeaP the word itself is a mockery .... Bae ...like abey :persevering_face:	0
Yep, it's exactly what you're thinking... someone called an Ambulance for the former Audi R8...||#Audi #R8 #Carporn  http://t.co/yrO2cO9cKB	0
@blissfulbrann holy fuck, those lyrics fit so good to the movie Interstellar! #chills #freakyfriday	0
Thinking I should lock my phone away for the night: #ifyoudonthaveanythingnicetosaydontsayanythingatall	0
@injuryexpert If I can make it out there, I'd love to have a beer (or ten) and talk baseball. You're a good dude.	0
@thegameawards Is Naughty Dog going to be there? #TGA	0
Si Ms. Educ hehehe clear my ignorance :smiling_face_with_heart-shaped_eyes::face_with_tears_of_joy:	0
My #Christmas ritual...part one. #HowTheGrinchStoleChristmas http://t.co/yIJ6tiHmsM	0
"There's no such thing as ""too much ammo"""	0
@JJJetPlane94 nah dude my buddy puked all over steak and shake	0
Bummer ending... But what a fun game and season. #Gophers	0
Don't give up what you want most for what you want now. #inspiration #motivationalquotes #startup	0
@mobyhump :)) thank you so much. Such a generous display of kindness from your side.	0
The First NSFW Look At Jessica Cameron's MANIA via @ScareTissueCom http://t.co/eqLnC1ItPK @ManiaTheMovie @JessicaCameron_	0
@mrjamieeast I think it was the hotel owners...	0
Buddhism Chant (kids) https://t.co/prrr8wRhoL #Music #Education	0
Bet that was #limbs in the Sunderland end	0
not speaking he do not like comedy, it was spoken jokingly  of his assassination that is  funny guys and gals... (2/2)	0
Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN	0
Ohio State putting it #OnWisconsin ... No match.	0
I was watching birds fly during this photo. http://t.co/Mo7wd4RXav	0
@XboxSupport hello, can you give me an guess when Xbox core services will be fixed?	0
you know what would make break 1000000x times better?||not having practice.	0
@Neilby70 @TonyBrown03 @ParkzTheDon @PatrickStan14 @goodgary99 @LosDaGooner @GazTheGooner84 Ya welcome hunny:kiss_mark:	0
Feeling artsy tonight. #artsy#homealone#vienna#studentlife @ b&e's apartment http://t.co/Ct85mmtf5H	0
Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva 	0
pt3..for his family to follow, and they can talk at home. All this talk about new owners and destabilising pf the club could #mot #lufc	0
@fbourdeau @ChrisLaBossiere @alexabboud All the more reason for it. Competition breeds innovation & the consumer wins.	0
@seanmendes69 on stage at #flzjingleball at the @amaliearena in #Tampa #iheartradio http://t.co/zcptj6S5qn	0
"Wings? I don't have wings! |""Of course not... You're a boy!"""	0
@Parlett316 he's played 5 minutes, 0-4 from field, a steal and 2 fouls. that's it. that's all he's done.	0
Well you just have to look... Don't you ?? #wrestling #SportsEntertainment  #wwe #raw or #smackdown #co... https://t.co/FTCvaJyULT	0
@MagicalBlondess Psssst. You spelt 'thing'  wrong ||	0
#Bit #Chair #Comfy #Mind #Nope  #ikea #decor|Please RT: http://t.co/Ltwy7dhZFf http://t.co/D0TaUm1HuH	0
@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?	0
I just earned the 'Photogenic Brew (Level 21)' badge on @untappd! http://t.co/3slfluggKx	0
Officer #Jenny is  a single www.MonsterMMORPG. com #entity. cestas follow @MonsterMMORPG #dancing	0
@ceyland89978315 All #U Can Do Beautiful Is Your #BEST Winning Is  Important Taking Part & Having Fun Is What Matter's :-)	0
@SamanthaaaBabby then I completely suck as a sub! Haha!  going!!	0
they dip, we drip #fat #sumo #hippoes #happy #like #so  #turtle #googlemapcibae #love #bij... http://t.co/P0viOrlrXc	0
I need to do something legendary this winter break	0
SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX	0
"#notcies #eu Liverpool workers ""miscarriage of justice"" victims http://t.co/KKyxaCu18R"	0
@meestah_sahmon: Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing. 	0
@TheMindOfJDubb Fact we have a liberal school system. Yes I'm conservative.No that does not make me racist.(before you accuse me of that)	0
"the ""2/3=75%"" is also in the top 10 LOL @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom"	0
Meh...i don't think I'm a suit person.|~ Neil Caffrey||#TvQuotes|#WhiteCollar	0
Aww I've just seen the pictures of @ben_botica from today, hows recovery going? #getwellsoon	0
Dayum, I really got the house to myself while my brother still has school all week :smiling_face_with_sunglasses:	0
It's freezing out there & very hazy .... Just want to go home.	0
When someone tries to play you and you already know their game<<< #stepoff	0
@studioloraine always a worthy choice @UMN_Give @UMNChildrens @sciencemuseummn @TheSoapFactory	0
Perty sunrise #fs100 timelapse of the mountain http://t.co/vy2BcAMSYA	0
Yups sarcasm and wine!  #winelover  :smiling_face_with_smiling_eyes::information_desk_person: http://t.co/ZKJ58DKjtE	0
@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was	0
@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.	0
@StartUpGrindBuf @magnachef If you need a #dev #environmnet #then  #a #great #pick. For #regular #web #stuff, I #do #like #it	0
Eeeek cinema date with the boo this weekend:see-no-evil_monkey::two_hearts:	0
Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again	0
@MrJamesFortune I didn't know the severity of what you were charged with. I just read it on the Internet. Praying for you & your wife.	0
@Parlett316 still out w/ back sprain?	0
Xmas on the blog feat intimissimiofficial and @tweetcalzedonia * Read our story and share the LOVE... http://t.co/vp4rrfyr2K	0
Today has been a blast	0
@LiamFoxtrot He's been half paced all season, Henderson would be a bigger loss	0
Christmas Day,Boxing Day and New years day off just isn't enough! So much to do for me & others this month  #enough #hours #in #the #day	0
@LadySandersfarm: @intreeg_me It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!	0
Seems as if @ProudMaryBoise wants to endorse me on LinkedIn for  - any thoughts on this from the #OMCchat crowd?	0
Hey heyy!!!I....wanna be a rockstar #vscocam  hero #vsocam #hero #spiderman http://t.co/9tuskhVYbJ	0
#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters	0
Just walked #Frodo's path from #LOTR in #LOTRO ...geek quota for the week is already met :-p Here's the start... http://t.co/MxHP73Cr9m	0
@cozmando He'd be a perfect fit... or Beachy/Medlen.	0
@nfullers98 that's my Saturday night entertainment....	0
 #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU	0
Woohoo admitting someone who literally needs nothing but med refills!  http://t.co/9zQCcc7q5a	0
Love watching #latenightfilms. Enjoyed #MockingjayPart1 @cineworld #didsbury. Ta @sophie_louise24. #Grateful to have such a #goodfriend.	0
Follow> @StartOnlineHere now for great tweets about starting an online shop! http://t.co/XYabZWuO5w StartOnlineHere	0
"@legallyblonde64 @PBuffkin ""I can't look at a bridge without crying now."""	0
@reubenzj Unfortunately not, hey. Daddy didn't think his daughter'd be into gaming or FIFA.  youraveragedaddysgirl	0
Affiliate Marketing blog post on the way but in the meantime some tips from the experts: http://t.co/cvfgpgHzEb #howitworks #marketingnewbie	0
Difficult And Happy in life should be enjoyed. Because Life Comes Just Once. So He Went. So He Will Not Be Back. || so ez	0
I guess we're getting timed on who we can spend time with.	0
@BudweiserIndia @EVC_India |Here we are all alone |You and me, |Privacy |And we can do anything |Your fantasy ||#GetMeToEVC	0
Damned if you do... http://t.co/iAJmWD7Yta #communication #truth  via @TheM3Blog	0
"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO"	0
@FunnyIines: DONT SAY ANYTHING JUST RT https://t.co/UOIlyHPt6G @MikeyOrosz	0
@DlSCORD @FoxNews Hates his anti-American/anti-Constitution policies and actions. Fixed it for you.	0
 is just #one of the many services I offer to #people who ask #stupid questions.	0
#Sometimes the best thing you can do|is to not think, worry, obsess.|Just have faith that everything will|work out for the #best.	0
@TomBull114 @MatthewBull07 were not American it's mum	0
@srossi72 @RFerdenzi I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.	0
loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection loyalty vs. self protection	0
@RaysBaseball Thank you for staying Tom!	0
@FUCKCRUCIFIX: COD AW SERVERS #OFFLINE 	0
Day 39&40  3 #Novel Train. #comfortzone #christmastree #nextlevel #buzzkillington #familyguy... http://t.co/A2Lo1POYbN via @weebly	0
If this is love i don't wanna be loved , You pollute the room with your filthy tongue  #getscared	0
look for the girl with the broken smile, ask her if she wants to stay while, and she will be loved. :two_hearts::musical_note:	0
Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll	0
@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp	0
Finally went to the doctor and feeling so much better.	0
Ah @tonyblackburn soul show making my Sunday morning at work more bearable #cold yet #happy	0
then there's this @HotNostrilsrFun @Rapmonster @RBRNetwork1 @officialgumby @OrionSLU http://t.co/CwaAYwUwGl	0
#Christmas  #been #the #best @ West Monkseaton http://t.co/rQDZOtrANj	0
btw, dummy, 140 limits @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @kusun0	0
@AuntFlo_28 a day or two after.	0
@afneil @daily_politics @TheSunNewspaper Missed off the  hashtag?	0
@alyssaanicoleL this Friday  lit	0
#Michigan RT @EditorEdge: Rich Rodriguez not available for the photo op. He's at the Fiesta Bowl.	0
@erin_also I can't wait :) Enjoy your Christmas!	0
I DON'T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE.... OLDBOY WAS A PERFECT FILM.	0
Andrew Luck is some kind of QB... Wowzers. #INDvsCLE	0
Life was never be so easy as it seems, till u come and bring u'r love inside.  with me	0
Marked as to-read: Becassine Pendant La Grande Guerre by Caumery https://t.co/4GCuVYuXox	0
@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.	0
@sammiecurtis_ oh man. You will have to get everyone singing ready for when I'm in :face_with_tears_of_joy:	0
I feel she didn't love me :/ :( :( #im  #ok	0
Babysitting night! Hoping my car doesn't get towed bc idk where to park :face_with_open_mouth_and_cold_sweat:	0
Ariana Grandes makeup is always sooo flawless :speak-no-evil_monkey:	0
"@Nylons @quick13 @jamieyuccas @chadhartman it was an In progress list of ""MN of the year"""	0
"Still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -Sarcastic"	0
comparing @elasticbox to @hashicorp #atlas ...	0
@RandBall gotta hand it to them, really. :clapping_hands_sign::clapping_hands_sign::clapping_hands_sign:	0
@thePDempsey ha yeah which is your opinion, which like mine, means nothing ;) they're in.	0
The fans needs to be heard tho RT @cupcake78318778: @Sum4uckingMoney @jonso4tindo WENGER WILL NEVER QUITT.SORRY LADS. FOR FEW YEARS..	0
@BillfromBendigo You are no fun at all!	0
@f_fizzle did you get fat on your honeymoon?	0
@KmbSmile @MyLittleBloggie when did you get so cynical, Karna!?!?	0
2 and half hour walk #Proud	0
@MikeReiss fading the public doesn't just apply to gambling. Do the exact opposite of @MatthewBerryTMR and you're in good shape.	0
Happy New Year all my Twitter people. Hope you have a happy and successful 2015! Lots of love :face_throwing_a_kiss: #2015season #2014sucks	0
I now have ZERO resect for DeMarcus Cousins.	0
@chrisratcliff nope. Doing everything wrong. Cold. Hot. Hot. Cold. Gear seems ok but as today dipped to -14 prob spoke too soon. #orings	0
I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit :pedestrian:	0
This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl	0
Why couldn't I just stay sleeping	0
WHOOO!!! GOD I LOVE MY TEAM. #dcRising #WizRockets	0
home alone aka turn on all the lights #scaredycat	0
My FIVE days of #Christmas shared.. #infosec  #hirefriday #humor http://t.co/xim9RZWvi9	0
She's got something you just can't trust|It's something mysterious....	0
@gilmanjames19 absolutely! I have no life so that shouldn't be a hard thing to do. Haha	0
i would tell ya, but you just wouldn't understand...:heart_with_arrow:	0
#QZ8501 asks permission to #takeoff: #towercontrol of #Surubaya: yeah..y can go...away.	0
@GioneeIndia Latest album is Free The Universe #SupersonicWithGionee #Mumbai	0
These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50	0
@Bavarianshady u simply cant win with @viggie_kopite if it is twitter fight!!! :-P	0
I hope I could recover from fever today. I need to start with strama..	0
Responsibility = the ability to respond|To control yourself and be in charge of your life	0
@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(	0
@Lucyrugbychick I think thats what made me confused, I was too dazed	0
Not everyone will understand you. That's life.|#goodnight|#gatecrasher http://t.co/Xjqr57TEXS	0
Finals are over! Stress free. |Cant wait!!!:airplane:️:heavy_black_heart:️:christmas_tree:	0
*looks at blackboard*|*calls life alert*|Help my grades have fallen and they can't get up	0
 EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS	0
My dream is to celebrate Christmas with you :smiling_face_with_heart-shaped_eyes:	0
@GazTheGooner84 Haha go to Icelands x	0
then that means it HAS to be square to him @kevinlicklider @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom	0
Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.	0
Being on #socialmedia is already pretty good, but they also master  of irony... Do we tell them? http://t.co/DSuNUQlTyW	0
First photos of the Infiniti Vision GT concept emerge http://t.co/quWYbjWq6V	0
To be honest the tide was high at the beaches in #lagos and it got higher as the night crept up http://t.co/gkwKJvTrku	0
it's beginning to look a lot like Christmas :christmas_tree::father_christmas: #office #tinsel #christmassy #happy  #long #now... http://t.co/VXcVFCKdjY	0
@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.	0
Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865	0
I think #Stars are just the most gorgeous things in this world :sparkles:	0
#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters	0
Uh-oh. Better head for the hills. #storm #clouds #seekshelter http://t.co/CXJ6XIcoyS	0
@ZafShabir and a strut to boot	0
@DollyGarland @garrettaddison: Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.	0
@telur_o_telur after I went to Europe	0
Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and 	0
@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in	0
Been the problem, actually. RT @OBtoojiveforyou: @WashWizards tough road trip. cant win em all but coaching has not been strong.	0
Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode	0
"you do know the ""hands up, dont shoot"" thing has been proven FALSE right? @RBRNetwork1 @RedTaurus1"	0
On my lunch break so sleepy:sleeping_face:	0
"Facebook owner, Mark Zuckerberg, says ""dislike"" to creating a dislike button http://t.co/D38jb5IBmP"	0
"#Daesh,#Taliban all need to become part of 'The religion of ""PIECES""|My heart goes out to all the of the victims of #PeshawarAttack"	0
Big 12 fans flocking to support TCU after that OU beat down, Texas loss, and WVU manhandling lol.	0
 just our problem - The Express Tribune http://t.co/KmDQn0IZ3P	0
The secret of #change is to focus all your energy, not on fighting the old, but on building the new. ~Source Unknown|#Quotes|#QvAW	0
@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough	0
@RoryWhite12 @Nick_Stafford I can't remember the last time I saw a newish GTi and have only ever seen 1 Golf R. What has changed?	0
@PaulGoonerW yeah stressed isnt the word could easily punch someone in the face right now:smirking_face::fisted_hand_sign::fisted_hand_sign:	0
@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok	0
@johnsheehan10 @Matt_Brickman I mostly follow my lists, but I dip into the full feed randomly.	0
#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets http://t.co/abMSD156Cl	0
I wish I could make people like my personality	0
 is the game	0
#Ukraine's #President to #meet #Russian, #French, #German #leaders, #rules #out #offensive. http://t.co/6NdWMkAliM via @reuters	0
@McDonaldsUK how do I give feedback on some food I've just.  happy	0
#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X	0
Check out my latest blog post on MyFairDaily: Pins That Really Work!!! http://t.co/6e4lh0Wjjj #lbloggers #lifestyle #pinterest #triedandtrue	0
@b_shantel right! Clearly the po-po has been playing too much Call of Duty	0
New England (-11.5) over New York Jets; Pittsburgh (-2.5) over Kansas City; Carolina (-4) over Cleveland.	0
Come on, it's lovely weather for a sleigh ride together with ewe. http://t.co/CePrvYqLGc	0
95% of my clothes are black. #noshame :bomb:	0
'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell	0
@SnarkySteff nice. We make it in a pot with butter & Himalayan salt. Sometimes with infused salts for a change.	0
#Law&OrderSVU where rappers go to act	0
stl.You Will Never Win Again RT @viggie_kopite: New Manager? New Striker? New Transfer Committee? (cont) http://t.co/vQkvIx4eNX	0
Have you gotten your tree yet? Xmas tree nail wraps available at http://t.co/V9UbrHo8iF #nailwraps #nailart ... http://t.co/ft4T8E03c2	0
@EarthPix: Adorable little white tiger http://t.co/GmFru7GmiR	0
I work in front of laptop for 8 hours a day and suffer terrible dry eye. #bloodshot  #eyerony	0
@quiksilverindia I guess the picture will answer it. |Still , Answer 7 - Above and Beyond.|#QuiksilverGoesSupersonic http://t.co/5BXf58modI	0
Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the... http://t.co/E189iHBpZr	0
Ugh, I would give your first-born for some Pepto Bismol right now. #upsettummy	0
I believe it is about #indoctrination &  religious indoctrination either; but indoctrination into the future groups of #Lefties.	0
I never cared for Beyonce, bc I could never get a sense of who she was. Her interviews lacked depth. @AZEALIABANKS tho....this girl got IT.	0
So excited for a whole new episode RHOA love this show!!!!!	0
save your work folks. i'm offically cntrl-alt-deleting this week.	0
#and #As #But #Cake #Like #MMs #Made #Make  #Food|Please RT: http://t.co/SDrBy5tNd5 http://t.co/wiH6mB1Pfx	0
@InstinctFitness that's 4 steps. But I can dig it.	0
Ed Sheeran smashing out his tunes on the Victoria's Secret catwalk. Ginger legend!	0
watching Elf was a prime decision tonight	0
@oneplanetmikey @misskylie77 I had never heard of them before, but I quite liked it!	0
With no forwards. #confused  sure	0
@laurenfleskes hahaha such a 1% town	0
not that it matters, a message board thread is not an authoritative source @ILOVEBLACKMEN01 @TimOwensby	0
MORON, no one has ever said a ball is square #STRAWMAN @RBRNetwork1 @rattleduck	0
First nigga to grab it from behind No homo	0
@TU_SuccessStory I'm getting to notifications though. I know we up but only by 10. We playing bad?	0
@dedpool1979 there wasn't room for  #LoveYouBro	0
Taylor wrote a nasty note on my car today. #we #are  #friends	0
2AM on Christmas Day, and we're heating up Pizza and Breadsticks. #theboysarebackintown http://t.co/4PNPfk28LZ	0
@QararaRasha so so problematic.. God bless her. It's a shame what've we done to pakistan. :(	0
Late night snuggles with my boy :purple_heart::two_hearts:	0
Can't believe it's been nearly 11months since my mum passed away :grimacing_face: miss her so much more and more everyday :purple_heart::two_hearts:	0
@bigbillybmoney oh haha no they ain't :face_with_tears_of_joy::face_with_tears_of_joy: you ain't even seen em	0
I got ready and then got to school and parked in less than 12 minutes! #miracle	0
https://t.co/q3Oaw29oGV I forked node!  Get ready for the future.  (Where's my interviews) 	0
@VeIvetRose @PG1888  of course, Not!	0
@MulcahyBrandan @NourMays @thisisianhogan @Traviscrawf42 @Zinnsanity14 @tannerdixon55 @Victoria_Wahl not now guys finals :hundred_points_symbol:	0
@OpEdMarketing Is it snowing in Canada? Just on the hills here at the minute but hoping for a white Christmas	0
Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4	0
@TheTweetOfGod Even you have to think the Religious Freedom Restoration Act in Michigan is ridiculous.	0
@aadashusain to you too. :) :thumbs_up_sign:	0
Farting like the world is ending	0
YOU>@RBRNetwork1< DO NOT represent ALL blacks in fact, most reject you @Anan_VII @JoeHilgerman @1_Free_Man @ABPT_Rocket	0
Just seen the result| What the actual.... #saintsfc	0
@BillfromBendigo I'll just wait here :) :) :)	0
@jepischke @djdurkin The Bears are probably the worst franchise in football at the moment.	0
We all have them people on Instagram who put the most pointless hashtags #Can #you 	0
can the next person who wants to educate me on any point please be very bloody educates before they speak to me, getting bored now	0
@TylerJShock How do you score on someone?	0
Twitter Keeps Insisting I Follow Someone Who I Rather  . . :confused_face:	0
They are still trying to decide if it's terrorism?? OMG! #sydneysiege	0
I added a video to a @YouTube playlist http://t.co/QbcCGhdoIe Modere Beauty Box Review + Giveaway	0
I feel a nap in my near future. #NapTime	0
#oldfriends#are#old#anymore http://t.co/ZAS59mWKBw	0
Backs killing me today :grimacing_face: #tramadol	0
Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm	0
They have  #been seen www.MonsterMMORPG. com since. gist by #MonsterMMORPG #darumaka	0
Solid leg day :flexed_biceps: felt great and hit my max for 2. Can't wait to squat 315!	0
Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... http://t.co/g0IXxNJE6g	0
Over on CBS at noon is #BALvsMIA. FOX has #SEAvsPHI after the #Saints. #NFL	0
@HEELTeacher is NXT gone from Sky?	0
@carlscards nm, I'm silly and didn't see the website.	0
My Com professor keeps talking about Twitter. ||Lel	0
On page 35 of 357 of Hogfather, by Terry Pratchett http://t.co/k1u72J9FgF	0
Can't get over this very British weather! Remember to check under you cars and wheels for any small animals, they like to hide under cars :cat_face::dog_face:	0
Work done, gym done, steak for tea and Friday tomorrow #woohoo :smiling_face_with_open_mouth::thumbs_up_sign:	0
Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon	0
Its so hard to choose between the pleasure and the pain  #Girl #December #Love #Dream  #Strong http://t.co/GZH8Oqft9y	0
@ollielocke @CosmopolitanUK #goodgrief he may already have gone a little too far with those eyebrows!	0
Kebabs ordered..|Snug on sofa watching shit tele with dad :two_hearts::purple_heart:	0
Jimi Agbaje is a fine man...in respect to public service what notable landmark has he achieved?  Tested|Jimi... http://t.co/MCNlrZffAO	0
@sollyakhtar @OK_Magazine @Nikki_Grahame1 #whoISshe LOLOL !!	0
#Putin #says #Russia #won't #be #intimidated #over #Crimea. http://t.co/UtmhPWgAtO via @reuters	0
"Apparently my youth group thinks ""Are you kidding me?"" is my default expression--or ""nomal face."" #areyoukiddingme http://t.co/dBARs2XXTa"	0
@goodgary99 Good yeah its been good.. Feel tired my self, bed soon :sleeping_face::sleeping_face: x	0
@dariusporter68 Ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol BRUH wtf is this lol 	0
Kind of frustrated that Christmas break is my first real obligation-free break this year........ and I end up sick for most of it -_-	0
A #Meme for your #Monday! #MemeMonday #Obama #Obamacare #AcidReflux  #StandUpShot #JokeoftheDay #Comedy http://t.co/C67x0Iq4CT	0
Those that are  #BritishRoyalty should Not presume #Titles or do any #PublicDuties	0
@DeformedCircus I try to imagine. it's confusing.	0
Got to play w dogs last night! http://t.co/LuLEdNu8QA	0
He looks a decent bowler. Not really a 5th bowler, but, in a balanced side potentially 6th bowler Styris on HSohail. #pakvnz 	0
Maybe 2 different proposals! The girl is wearing different shoes and the guy is wearing a different coat. @cjsinner @onecolleen	0
Lol RT @EnfieldSpurs: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back	0
@jayduhhh_ find me one of those costumes for him and we will :face_savouring_delicious_food::face_with_tears_of_joy:	0
@RabbiJason @JewishNewsDet By definition placing money on the outcome of anything is gambling! Choosing to deny this is self delusion	0
Being mom tonight was both refreshing and a real tbt	0
I shouldn't lose a full day of work because of system updates, but it happened yesterday. #fuckingwindows	0
@Merrinaised @lisatagaloa yip most likely the next time I get #suckered into #making anotherone :face_with_stuck-out_tongue_and_winking_eye:	0
Isn't the point to learn how to craft our own reality? What am I missing here? Should we not be different?   #wat?http://t.co/6r8ZnKS31F	0
 feeling well	0
Coming to the conclusion that Apple IS Skynet #terminator #apocalypseiscoming #warofthemachines	0
Where I am  @ Boys Town http://t.co/dr01zwqGhQ	0
What an awesome performance by the Choral students @VictoriaArts tonight! They're developing young stars of the future right here in #yeg!	0
